Date,Open,High,Low,Close,Adj Close,Volume,Stock
2023-01-02,23.420000076293945,23.84000015258789,23.38999938964844,23.81999969482422,23.81999969482422,359269.0,AC.PA
2023-01-03,23.86000061035156,24.399999618530273,23.770000457763672,23.829999923706055,23.829999923706055,551972.0,AC.PA
2023-01-04,23.989999771118164,24.56999969482422,23.979999542236328,24.489999771118164,24.489999771118164,559865.0,AC.PA
2023-01-05,24.520000457763672,25.280000686645508,24.440000534057617,24.989999771118164,24.989999771118164,785380.0,AC.PA
2023-01-06,25.040000915527344,25.6299991607666,24.90999984741211,25.549999237060547,25.549999237060547,667510.0,AC.PA
2023-01-09,25.65999984741211,26.1200008392334,25.40999984741211,25.780000686645508,25.780000686645508,828281.0,AC.PA
2023-01-10,26.0,26.420000076293945,25.780000686645508,26.420000076293945,26.420000076293945,900978.0,AC.PA
2023-01-11,26.399999618530273,26.959999084472656,26.36000061035156,26.670000076293945,26.670000076293945,777880.0,AC.PA
2023-01-12,26.75,27.489999771118164,26.6299991607666,27.489999771118164,27.489999771118164,1167448.0,AC.PA
2023-01-13,27.479999542236328,28.40999984741211,27.450000762939453,28.079999923706055,28.079999923706055,1243946.0,AC.PA
2023-01-16,28.209999084472656,28.209999084472656,27.520000457763672,27.63999938964844,27.63999938964844,701832.0,AC.PA
2023-01-17,27.6200008392334,28.030000686645508,27.350000381469727,28.030000686645508,28.030000686645508,856247.0,AC.PA
2023-01-18,28.34000015258789,28.850000381469727,28.1299991607666,28.5,28.5,1156083.0,AC.PA
2023-01-19,29.200000762939453,29.31999969482422,28.81999969482422,28.8799991607666,28.8799991607666,931442.0,AC.PA
2023-01-20,28.979999542236328,29.459999084472656,28.850000381469727,29.1200008392334,29.1200008392334,962980.0,AC.PA
2023-01-23,29.229999542236328,29.299999237060547,28.670000076293945,29.13999938964844,29.13999938964844,710255.0,AC.PA
2023-01-24,29.200000762939453,29.489999771118164,29.06999969482422,29.420000076293945,29.420000076293945,637622.0,AC.PA
2023-01-25,29.729999542236328,30.15999984741211,29.31999969482422,29.459999084472656,29.459999084472656,890272.0,AC.PA
2023-01-26,29.450000762939453,29.600000381469727,29.290000915527344,29.5,29.5,662119.0,AC.PA
2023-01-27,29.690000534057617,30.010000228881836,29.56999969482422,29.86000061035156,29.86000061035156,548919.0,AC.PA
2023-01-30,29.760000228881836,29.86000061035156,29.3799991607666,29.700000762939453,29.700000762939453,549040.0,AC.PA
2023-01-31,29.799999237060547,29.86000061035156,29.549999237060547,29.770000457763672,29.770000457763672,809918.0,AC.PA
2023-02-01,29.86000061035156,30.299999237060547,29.84000015258789,29.920000076293945,29.920000076293945,652883.0,AC.PA
2023-02-02,30.1299991607666,30.959999084472656,30.1299991607666,30.799999237060547,30.799999237060547,790317.0,AC.PA
2023-02-03,30.739999771118164,31.09000015258789,30.61000061035156,31.09000015258789,31.09000015258789,696597.0,AC.PA
2023-02-06,30.940000534057617,30.969999313354492,30.61000061035156,30.950000762939453,30.950000762939453,669247.0,AC.PA
2023-02-07,31.0,31.0,30.440000534057617,30.6200008392334,30.6200008392334,558605.0,AC.PA
2023-02-08,30.799999237060547,31.219999313354492,30.770000457763672,31.010000228881836,31.010000228881836,488403.0,AC.PA
2023-02-09,31.170000076293945,31.34000015258789,30.790000915527344,30.790000915527344,30.790000915527344,450362.0,AC.PA
2023-02-10,30.61000061035156,30.780000686645508,29.13999938964844,29.489999771118164,29.489999771118164,1187126.0,AC.PA
2023-02-13,29.5,29.950000762939453,29.329999923706055,29.940000534057617,29.940000534057617,576338.0,AC.PA
2023-02-14,30.0,30.209999084472656,29.75,30.1299991607666,30.1299991607666,580337.0,AC.PA
2023-02-15,30.18000030517578,30.799999237060547,30.06999969482422,30.690000534057617,30.690000534057617,481976.0,AC.PA
2023-02-16,30.780000686645508,31.1200008392334,30.700000762939453,30.770000457763672,30.770000457763672,679138.0,AC.PA
2023-02-17,30.530000686645508,30.530000686645508,29.989999771118164,30.049999237060547,30.049999237060547,602693.0,AC.PA
2023-02-20,30.25,30.3700008392334,29.920000076293945,29.979999542236328,29.979999542236328,347086.0,AC.PA
2023-02-21,29.780000686645508,30.459999084472656,29.6200008392334,30.260000228881836,30.260000228881836,652524.0,AC.PA
2023-02-22,30.149999618530273,30.190000534057617,29.68000030517578,30.06999969482422,30.06999969482422,571775.0,AC.PA
2023-02-23,30.100000381469727,30.899999618530273,30.100000381469727,30.649999618530273,30.649999618530273,924521.0,AC.PA
2023-02-24,31.1200008392334,32.029998779296875,31.1200008392334,31.729999542236328,31.729999542236328,1303711.0,AC.PA
2023-02-27,31.799999237060547,31.920000076293945,31.440000534057617,31.739999771118164,31.739999771118164,712574.0,AC.PA
2023-02-28,31.649999618530273,31.799999237060547,31.329999923706055,31.479999542236328,31.479999542236328,1115295.0,AC.PA
2023-03-01,30.649999618530273,31.15999984741211,30.479999542236328,30.56999969482422,30.56999969482422,1869996.0,AC.PA
2023-03-02,30.450000762939453,30.579999923706055,30.010000228881836,30.540000915527344,30.540000915527344,852579.0,AC.PA
2023-03-03,30.719999313354492,31.100000381469727,30.600000381469727,30.989999771118164,30.989999771118164,956684.0,AC.PA
2023-03-06,31.75,32.0,31.38999938964844,31.88999938964844,31.88999938964844,1110408.0,AC.PA
